2024-09-11 07:49:18 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_49_18\241100786_理想华府7#楼.docx已成功创建！
2024-09-11 07:49:18 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_49_18\241100786_理想华府7#楼.docx已成功创建！
2024-09-11 07:49:18 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_49_18\241100786_理想华府7#楼.docx已成功创建！
2024-09-11 07:49:18 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_49_18\241100786_理想华府9#楼.docx已成功创建！
2024-09-11 07:49:18 | ERROR    | __main__:update_report:125 - 文件数量与列表长度不匹配！
2024-09-11 07:51:32 | SUCCESS  | __main__:load_data:223 - 数据加载成功！
2024-09-11 07:51:32 | INFO     | utils:create_reports:35 - 输出目录E:\检测报告生成\2024_09_11_07_51_32不存在，已创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100780_理想华府9#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100780_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100780_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100780_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100780_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100780_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100780_理想华府9#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100781_理想华府9#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100781_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100781_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100781_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100781_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100781_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100781_理想华府9#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100782_理想华府9#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100782_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100782_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100782_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100782_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100782_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100782_理想华府9#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100783_理想华府9#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100783_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100783_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100783_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100783_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100783_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100783_理想华府9#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100784_理想华府9#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100784_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100784_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100784_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100784_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100784_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100784_理想华府9#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100785_理想华府9#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100785_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100785_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100785_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100785_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100785_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100785_理想华府9#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100786_理想华府9#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100786_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100786_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100786_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100786_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100786_理想华府7#楼.docx已成功创建！
2024-09-11 07:51:32 | SUCCESS  | utils:create_reports:47 - 检测报告E:\检测报告生成\2024_09_11_07_51_32\241100786_理想华府9#楼.docx已成功创建！
2024-09-11 07:52:03 | SUCCESS  | __main__:load_data:223 - 数据加载成功！
2024-09-11 07:52:03 | INFO     | utils:create_reports:35 - 输出目录E:\检测报告生成\2024_09_11_07_52_03不存在，已创建！
